time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2006-11-25T10:56:02.340Z,33.3758333,-116.2886667,14.258,2.54,ml,61,22,0.152,0.21,ci,ci14262764,2016-03-09T14:09:47.432Z,"16km NNE of Borrego Springs, CA",earthquake,0.23,0.43,0.177,150,reviewed,ci,ci
2006-11-18T14:19:40.530Z,33.303,-116.3461667,13.916,2.66,ml,46,30,0.1867,0.25,ci,ci10218145,2016-03-09T05:12:46.696Z,"6km NNE of Borrego Springs, CA",earthquake,0.32,0.54,0.218,147,reviewed,ci,ci
2006-11-13T11:42:17.260Z,33.4846667,-116.569,12.356,2.79,ml,82,21,0.02949,0.3,ci,ci10217277,2016-03-09T06:38:48.799Z,"12km SE of Anza, CA",earthquake,0.19,0.3,0.153,187,reviewed,ci,ci
2006-10-22T23:12:22.310Z,33.4755,-116.434,10.511,2.56,ml,78,20,0.04827,0.25,ci,ci14257756,2016-03-09T12:18:34.751Z,"24km SSW of La Quinta, CA",earthquake,0.23,0.55,0.194,146,reviewed,ci,ci
2006-10-05T19:54:09.530Z,33.4433333,-116.5983333,9.794,3.18,ml,74,19,0.05133,0.26,ci,ci14254944,2016-03-09T03:45:14.323Z,"14km SSE of Anza, CA",earthquake,0.2,0.53,0.184,258,reviewed,ci,ci
2006-08-20T23:16:51.190Z,33.4166667,-116.38,13.322,2.58,ml,59,24,0.1131,0.23,ci,ci14247356,2016-03-09T09:25:20.053Z,"18km N of Borrego Springs, CA",earthquake,0.26,0.4,0.189,131,reviewed,ci,ci
2006-07-30T13:32:53.490Z,33.6896667,-116.795,14.032,3.16,ml,81,21,0.07344,0.22,ci,ci14243724,2022-06-17T04:08:52.616Z,"9km SW of Idyllwild, CA",earthquake,0.2,0.28,0.151,323,reviewed,ci,ci
2006-07-22T08:52:14.870Z,33.6476667,-116.7675,11.311,2.73,ml,77,24,0.06927,0.19,ci,ci14242104,2016-03-09T05:06:32.351Z,"11km SSW of Idyllwild, CA",earthquake,0.19,0.41,0.149,222,reviewed,ci,ci
2006-06-07T17:46:40.540Z,33.359,-116.3976667,9.502,2.72,ml,55,19,0.09202,0.25,ci,ci10187469,2016-03-09T02:14:05.875Z,"12km N of Borrego Springs, CA",earthquake,0.27,1.08,0.153,155,reviewed,ci,ci
2006-05-22T20:56:56.430Z,33.5096667,-116.5815,13.546,2.74,ml,57,28,0.02285,0.25,ci,ci10184429,2016-03-09T10:43:10.462Z,"10km ESE of Anza, CA",earthquake,0.26,0.36,0.174,166,reviewed,ci,ci
2006-05-03T16:22:49.110Z,33.5208333,-116.5853333,11.349,3.1,ml,73,27,0.0593,0.33,ci,ci10181469,2016-03-09T03:37:02.415Z,"9km ESE of Anza, CA",earthquake,0.24,0.72,0.122,164,reviewed,ci,ci
2006-02-21T02:34:49.440Z,33.3153333,-116.3363333,13.191,2.82,ml,69,21,0.08242,0.29,ci,ci14213660,2016-03-09T03:33:59.057Z,"8km NNE of Borrego Springs, CA",earthquake,0.23,0.47,0.216,172,reviewed,ci,ci
2006-02-10T01:17:01.580Z,33.7093333,-116.8495,14.791,2.81,ml,75,24,0.066,0.24,ci,ci10169049,2016-03-09T03:33:03.692Z,"6km SE of Valle Vista, CA",earthquake,0.24,0.3,0.17,237,reviewed,ci,ci
2006-01-30T12:47:15.470Z,33.5038333,-116.4671667,4.053,2.7,ml,83,20,0.03976,0.2,ci,ci10167085,2016-03-09T07:51:45.939Z,"20km ESE of Anza, CA",earthquake,0.15,1.31,0.182,166,reviewed,ci,ci
2005-11-08T22:03:46.220Z,33.5275,-116.6856667,11.705,3.36,ml,87,22,0.03915,0.25,ci,ci14197132,2022-06-17T03:26:42.240Z,"3km SSW of Anza, CA",earthquake,0.2,0.34,0.15,315,reviewed,ci,ci
2005-10-07T08:10:20.720Z,33.3808333,-116.3045,13.939,2.89,ml,68,20,0.1467,0.25,ci,ci14190796,2016-03-07T21:27:28.898Z,"15km NNE of Borrego Springs, CA",earthquake,0.24,0.47,0.143,199,reviewed,ci,ci
2005-07-31T21:21:14.110Z,33.7481667,-116.9048333,13.283,2.73,ml,66,30,0.06308,0.24,ci,ci14167616,2016-03-07T23:05:00.776Z,"1km W of Valle Vista, CA",earthquake,0.23,0.41,0.294,77,reviewed,ci,ci
2005-07-18T01:22:31.020Z,33.5078333,-116.5771667,9.785,2.72,ml,72,24,0.02468,0.26,ci,ci14163492,2016-03-07T21:20:46.591Z,"10km ESE of Anza, CA",earthquake,0.23,0.55,0.216,93,reviewed,ci,ci
2005-07-15T02:12:51.320Z,33.5388333,-116.6165,11.544,2.79,ml,67,22,0.01337,0.24,ci,ci14162964,2016-03-08T00:29:22.327Z,"6km ESE of Anza, CA",earthquake,0.27,0.49,0.259,111,reviewed,ci,ci
2005-06-17T16:04:53.810Z,33.4711667,-116.4856667,13.242,2.57,ml,50,24,0.1002,0.23,ci,ci14156016,2016-03-07T23:02:04.951Z,"20km ESE of Anza, CA",earthquake,0.29,0.46,0.287,74,reviewed,ci,ci
2005-06-17T07:03:58.910Z,33.5096667,-116.5673333,10.945,2.7,ml,55,26,0.03273,0.27,ci,ci14155856,2016-03-07T19:50:40.824Z,"11km ESE of Anza, CA",earthquake,0.24,0.57,0.241,65,reviewed,ci,ci
2005-06-17T03:27:56.600Z,33.4945,-116.533,11.475,2.61,ml,53,40,0.05783,0.2,ci,ci14155708,2016-03-07T22:22:53.101Z,"15km ESE of Anza, CA",earthquake,0.26,0.53,0.277,89,reviewed,ci,ci
2005-06-17T03:24:28.120Z,33.4951667,-116.5306667,11.525,3.34,ml,44,40,0.05978,0.2,ci,ci14155704,2022-06-17T02:13:55.334Z,"15km ESE of Anza, CA",earthquake,0.24,0.45,0.23,142,reviewed,ci,ci
2005-06-13T02:21:31.940Z,33.5121667,-116.5433333,12.185,2.63,ml,71,29,0.05218,0.26,ci,ci14152876,2016-03-08T00:26:45.556Z,"13km ESE of Anza, CA",earthquake,0.19,0.29,0.25,52,reviewed,ci,ci
2005-06-12T20:47:47.690Z,33.5001667,-116.571,11.425,3.05,ml,36,49,0.02664,0.23,ci,ci14152436,2016-03-07T20:33:21.041Z,"11km ESE of Anza, CA",earthquake,0.31,0.67,0.2,96,reviewed,ci,ci
2005-06-12T15:55:41.510Z,33.521,-116.5498333,11.775,2.52,ml,43,36,0.05101,0.27,ci,ci14151436,2016-03-08T00:26:16.816Z,"12km ESE of Anza, CA",earthquake,0.34,0.6,0.205,21,reviewed,ci,ci
2005-06-12T15:54:31.600Z,33.5065,-116.5758333,12.835,2.61,ml,58,38,0.02498,0.24,ci,ci14151428,2016-03-07T22:40:18.140Z,"10km ESE of Anza, CA",earthquake,0.3,0.43,0.25,77,reviewed,ci,ci
2005-06-12T15:52:33.660Z,33.5296667,-116.5613333,13.475,2.57,ml,61,39,0.04844,0.22,ci,ci14151408,2016-03-07T21:38:26.866Z,"11km ESE of Anza, CA",earthquake,0.21,0.31,0.222,78,reviewed,ci,ci
2005-06-12T15:41:46.520Z,33.5325,-116.5666667,13.051,5.2,mw,96,19,0.04319,0.21,ci,ci14151344,2022-09-07T22:13:56.526Z,"10km ESE of Anza, CA",earthquake,0.17,0.26,,0,reviewed,ci,ci
2005-06-09T23:02:07.320Z,33.498,-116.5246667,13.082,3.07,ml,66,30,0.06487,0.2,ci,ci14150888,2016-03-08T00:45:42.908Z,"15km ESE of Anza, CA",earthquake,0.24,0.38,0.276,97,reviewed,ci,ci
2005-05-26T17:36:29.760Z,33.2288333,-116.2175,11.458,2.84,ml,54,33,0.1301,0.25,ci,ci14147820,2016-03-07T21:37:40.103Z,"12km NW of Ocotillo Wells, CA",earthquake,0.29,0.86,0.351,85,reviewed,ci,ci
2005-05-24T10:21:54.850Z,33.5043333,-116.4661667,4.47,2.74,ml,67,22,0.1072,0.25,ci,ci14147420,2016-03-07T22:59:35.084Z,"20km ESE of Anza, CA",earthquake,0.24,20.17,0.263,66,reviewed,ci,ci
2005-05-21T00:39:32.690Z,33.2235,-116.2048333,14.864,4.06,ml,89,22,0.1373,0.29,ci,ci14146956,2020-06-27T04:46:34.906Z,"11km NW of Ocotillo Wells, CA",earthquake,0.25,0.42,0.253,122,reviewed,ci,ci
2005-05-15T13:29:56.340Z,33.4581667,-116.6278333,6.23,3.17,ml,85,30,0.04227,0.27,ci,ci10099817,2016-03-07T19:24:17.453Z,"12km SSE of Anza, CA",earthquake,0.21,0.93,0.232,105,reviewed,ci,ci
2005-05-01T12:00:57.400Z,33.2613333,-116.7138333,13.399,2.51,ml,57,31,0.1549,0.27,ci,ci10095809,2016-03-07T23:40:39.225Z,"5km ENE of Lake Henshaw, CA",earthquake,0.3,0.54,0.276,56,reviewed,ci,ci
2005-03-22T19:05:24.390Z,33.5005,-116.4595,3.585,2.53,ml,46,29,0.1459,0.23,ci,ci14133136,2016-03-08T00:01:16.815Z,"21km ESE of Anza, CA",earthquake,0.3,0.67,0.26,45,reviewed,ci,ci
2005-03-22T08:56:07.350Z,33.278,-116.2521667,4.438,2.5,mh,28,32,0.1386,0.22,ci,ci14133052,2016-03-07T23:18:37.898Z,"12km ENE of Borrego Springs, CA",earthquake,0.3,0.59,,0,reviewed,ci,ci
2005-03-22T08:55:05.580Z,33.28,-116.2595,4.258,3.7,ml,73,21,0.1326,0.23,ci,ci14133048,2016-03-07T19:44:59.667Z,"11km ENE of Borrego Springs, CA",earthquake,0.21,0.59,0.175,120,reviewed,ci,ci
2005-03-13T23:43:15.300Z,33.3021667,-116.8513333,12.459,3.45,ml,12,50.6,0.05217,0.3,ci,ci14131672,2016-03-07T21:33:58.821Z,"6km S of Palomar Observatory, CA",earthquake,0.33,0.87,0.228,115,reviewed,ci,ci
2004-10-22T02:16:03.020Z,33.2936667,-116.8533333,11.144,2.65,ml,59,86,0.06029,0.28,ci,ci10055185,2016-04-02T19:53:13.002Z,"7km S of Palomar Observatory, CA",earthquake,0.32,0.85,0.263,59,reviewed,ci,ci
2004-10-19T02:12:09.050Z,33.5003333,-116.5113333,13.033,3.23,ml,79,23.8,0.07515,0.25,ci,ci10054541,2022-06-15T19:09:28.126Z,"16km ESE of Anza, CA",earthquake,0.23,0.31,0.223,98,reviewed,ci,ci
2004-10-18T12:13:58.400Z,33.3603333,-116.2991667,13.125,2.58,ml,54,28,0.1349,0.25,ci,ci10054409,2016-04-02T00:47:03.924Z,"14km NNE of Borrego Springs, CA",earthquake,0.3,0.55,0.308,38,reviewed,ci,ci
2004-10-15T15:00:04.720Z,33.4936667,-116.4986667,12.923,2.69,ml,36,39.5,0.06779,0.26,ci,ci10053913,2016-04-01T21:31:39.300Z,"18km ESE of Anza, CA",earthquake,0.28,0.4,0.223,60,reviewed,ci,ci
2004-07-28T00:24:52.410Z,33.2455,-116.4123333,3.418,2.5,ml,54,21,0.023,0.24,ci,ci14078948,2016-04-02T10:27:13.730Z,"4km WSW of Borrego Springs, CA",earthquake,0.23,0.31,0.283,45,reviewed,ci,ci
2004-07-15T12:20:54.010Z,33.3515,-116.3721667,12.108,3.03,ml,46,34,0.09122,0.21,ci,ci14074232,2016-04-01T21:28:17.306Z,"11km N of Borrego Springs, CA",earthquake,0.27,0.57,0.266,72,reviewed,ci,ci
2004-06-23T16:20:06.180Z,33.7135,-116.8505,17.202,2.64,ml,51,23,0.06675,0.24,ci,ci14068040,2016-04-02T03:49:49.492Z,"6km SE of Valle Vista, CA",earthquake,0.27,0.64,0.281,65,reviewed,ci,ci
2004-06-05T14:59:12.190Z,33.4863333,-116.511,8.025,2.58,ml,61,25,0.07667,0.21,ci,ci14062460,2016-04-02T00:35:56.228Z,"17km ESE of Anza, CA",earthquake,0.26,0.91,0.29,63,reviewed,ci,ci
2004-05-13T06:04:28.890Z,33.6463333,-116.735,14.851,3.05,ml,92,24,0.07028,0.22,ci,ci10008241,2022-06-15T19:07:08.146Z,"10km S of Idyllwild, CA",earthquake,0.21,0.4,0.222,97,reviewed,ci,ci
2004-04-05T20:38:06.550Z,33.4245,-116.9738333,9.976,3.42,ml,77,41,,0.27,ci,ci9996961,2022-06-18T08:44:48.715Z,"10km WSW of Aguanga, CA",earthquake,0.27,1.01,0.261,128,reviewed,ci,ci
2004-03-20T04:55:37.410Z,33.5128333,-116.5768333,13.376,3.1,ml,88,19,,0.24,ci,ci9992737,2022-06-18T08:39:20.960Z,"10km ESE of Anza, CA",earthquake,0.21,0.27,0.245,96,reviewed,ci,ci
2004-02-28T20:45:23.090Z,33.3693333,-116.2838333,11.805,2.81,ml,55,40,,0.31,ci,ci9986993,2016-04-02T19:13:26.065Z,"15km NE of Borrego Springs, CA",earthquake,0.27,0.86,0.275,60,reviewed,ci,ci
2004-02-17T13:11:23.910Z,33.3853333,-116.311,14.035,2.5,ml,68,23,,0.28,ci,ci9984189,2016-04-02T03:42:26.238Z,"16km NNE of Borrego Springs, CA",earthquake,0.26,0.45,0.27,47,reviewed,ci,ci
2004-02-16T19:48:26.410Z,33.298,-116.8493333,11.416,2.62,ml,52,51,0.05657,0.27,ci,ci9984037,2016-04-02T13:24:09.408Z,"7km SSE of Palomar Observatory, CA",earthquake,0.31,0.63,0.243,55,reviewed,ci,ci
2004-01-27T13:49:03.010Z,33.5573333,-116.6643333,8.434,2.65,ml,65,23,,0.21,ci,ci14025348,2016-04-02T03:47:05.007Z,"1km ENE of Anza, CA",earthquake,0.21,0.4,0.231,74,reviewed,ci,ci
2004-01-16T21:31:49.740Z,33.4645,-116.4718333,12.461,2.79,ml,50,26,,0.21,ci,ci9975701,2016-04-02T06:59:46.905Z,"21km ESE of Anza, CA",earthquake,0.27,0.5,0.24,68,reviewed,ci,ci
2004-01-09T14:51:38.210Z,33.37,-116.3183333,10.258,2.59,ml,34,30,,0.25,ci,ci9973857,2016-04-02T16:31:58.722Z,"14km NNE of Borrego Springs, CA",earthquake,0.3,1.37,0.239,48,reviewed,ci,ci
2003-12-12T04:42:13.930Z,33.3031667,-116.8505,12.446,2.68,ml,56,42,,0.24,ci,ci9963181,2016-04-02T19:28:36.193Z,"6km SSE of Palomar Observatory, CA",earthquake,0.27,0.58,0.245,59,reviewed,ci,ci
2003-12-11T18:28:21.400Z,33.3053333,-116.8521667,12.736,2.64,ml,36,51,0.04894,0.19,ci,ci9962949,2016-04-02T06:47:45.586Z,"6km S of Palomar Observatory, CA",earthquake,0.3,0.64,0.23,47,reviewed,ci,ci
2003-12-05T19:01:14.820Z,33.3795,-116.317,12.379,2.91,ml,57,25,0.1391,0.22,ci,ci14007832,2016-04-02T03:46:16.422Z,"15km NNE of Borrego Springs, CA",earthquake,0.25,0.65,0.288,74,reviewed,ci,ci
2003-11-28T14:16:08.480Z,33.3803333,-116.9466667,9.599,2.87,ml,75,45,,0.28,ci,ci14006400,2016-04-02T19:27:39.697Z,"8km WNW of Palomar Observatory, CA",earthquake,0.24,0.94,0.243,80,reviewed,ci,ci
2003-11-13T05:17:56.980Z,33.3623333,-116.4078333,12.348,3.31,ml,79,20,,0.27,ci,ci14003372,2022-08-05T17:32:08.332Z,"12km NNW of Borrego Springs, CA",earthquake,0.25,0.43,0.213,87,reviewed,ci,ci
2003-10-09T07:33:55.430Z,33.4098333,-116.4033333,11.112,3.06,ml,81,15,,0.24,ci,ci9949961,2016-04-01T21:10:07.184Z,"17km N of Borrego Springs, CA",earthquake,0.22,0.51,0.209,95,reviewed,ci,ci
2003-09-10T15:27:40.240Z,33.3165,-116.3601667,13.655,3.12,ml,68,20,,0.24,ci,ci9944001,2016-04-02T19:23:17.378Z,"7km NNE of Borrego Springs, CA",earthquake,0.23,0.38,0.221,165,reviewed,ci,ci
2003-03-15T05:57:39.730Z,33.2613333,-116.444,1.308,2.62,ml,19,68,,0.18,ci,ci13947348,2016-04-02T13:01:21.504Z,"6km W of Borrego Springs, CA",earthquake,0.41,0.58,0.246,115,reviewed,ci,ci
2003-03-10T22:34:40.790Z,33.3436667,-116.3968333,13.634,2.68,ml,68,22.4,,0.27,ci,ci13945272,2016-04-02T19:16:26.502Z,"10km NNW of Borrego Springs, CA",earthquake,0.26,0.41,0.327,52,reviewed,ci,ci
2003-02-24T23:06:44.600Z,33.4453333,-116.4365,11.722,3.22,ml,70,18.7,,0.27,ci,ci13938592,2016-04-02T06:26:20.203Z,"22km NNW of Borrego Springs, CA",earthquake,0.24,0.54,0.216,75,reviewed,ci,ci
2003-02-19T09:40:27.660Z,33.379,-116.4371667,12.244,2.81,ml,67,22.9,,0.26,ci,ci9889653,2016-04-02T03:14:04.410Z,"15km NNW of Borrego Springs, CA",earthquake,0.28,0.53,0.221,64,reviewed,ci,ci
2003-02-05T09:11:55.890Z,33.5131667,-116.566,13.746,2.65,ml,78,27.3,,0.26,ci,ci13931828,2016-04-02T16:05:09.771Z,"11km ESE of Anza, CA",earthquake,0.19,0.25,0.27,61,reviewed,ci,ci
2002-12-14T01:46:33.970Z,33.4511667,-116.553,8.113,2.79,ml,51,28.1,,0.22,ci,ci9870369,2016-04-02T03:19:52.172Z,"16km SE of Anza, CA",earthquake,0.25,0.77,0.353,59,reviewed,ci,ci
2002-10-31T23:59:37.200Z,33.5333333,-116.9403333,5.205,3.07,ml,75,36.6,,0.26,ci,ci9855477,2016-04-01T23:39:42.869Z,"12km NW of Aguanga, CA",earthquake,0.26,4.1,0.386,51,reviewed,ci,ci
2002-10-29T10:58:01.430Z,33.3446667,-116.3588333,12.578,2.77,ml,54,28.8,,0.2,ci,ci9854557,2016-04-01T20:26:00.867Z,"10km N of Borrego Springs, CA",earthquake,0.31,0.57,0.303,57,reviewed,ci,ci
2002-10-24T17:18:32.910Z,33.5056667,-116.581,13.256,3.83,ml,73,21.7,,0.24,ci,ci9853417,2022-06-18T05:50:39.386Z,"10km ESE of Anza, CA",earthquake,0.23,0.33,0.341,114,reviewed,ci,ci
2002-10-17T03:26:34.520Z,33.4821667,-116.4998333,13.368,3.09,ml,72,28,,0.2,ci,ci9851505,2016-04-02T09:16:37.760Z,"18km ESE of Anza, CA",earthquake,0.28,0.31,0.26,75,reviewed,ci,ci
2002-09-17T17:07:01.400Z,33.5081667,-116.78,14.702,2.75,ml,59,46.7,,0.18,ci,ci13813760,2016-04-02T02:52:03.919Z,"11km NE of Aguanga, CA",earthquake,0.26,0.26,0.286,57,reviewed,ci,ci
2002-09-17T15:00:05.170Z,33.5031667,-116.7786667,14.722,3.73,ml,71,28.1,,0.18,ci,ci13813696,2020-02-12T17:34:40.604Z,"10km NE of Aguanga, CA",earthquake,0.25,0.29,0.23,123,reviewed,ci,ci
2002-09-04T14:44:17.680Z,33.6196667,-116.6968333,12.722,2.83,ml,63,28.8,,0.18,ci,ci9819237,2016-04-02T18:45:46.978Z,"8km NNW of Anza, CA",earthquake,0.3,0.39,0.234,63,reviewed,ci,ci
2002-07-16T04:41:13.920Z,33.3698333,-116.3875,2.962,2.74,ml,54,56.3,,0.17,ci,ci13672572,2016-04-02T09:03:40.767Z,"13km N of Borrego Springs, CA",earthquake,0.27,0.52,0.199,58,reviewed,ci,ci
2002-04-26T02:49:01.200Z,33.6971667,-116.8281667,14.729,2.6,ml,65,20,,0.22,ci,ci12880908,2016-04-02T15:02:35.485Z,"8km SE of Valle Vista, CA",earthquake,0.21,0.28,0.534,83,reviewed,ci,ci
2002-03-08T16:01:41.220Z,33.4338333,-116.466,12.413,2.53,ml,49,24.9,0.09547,0.25,ci,ci12475588,2016-04-01T22:51:15.131Z,"22km NNW of Borrego Springs, CA",earthquake,0.32,0.66,0.199,18,reviewed,ci,ci
2002-02-05T06:16:28.300Z,33.7043333,-116.765,15.631,2.56,ml,55,21.7,0.04532,0.19,ci,ci9757301,2016-04-01T19:37:09.530Z,"6km SW of Idyllwild, CA",earthquake,0.27,0.63,0.252,18,reviewed,ci,ci
2002-01-13T00:27:59.200Z,33.3861667,-116.4318333,9.234,2.53,ml,42,29.2,0.1139,0.2,ci,ci9747889,2016-04-02T05:16:30.188Z,"15km NNW of Borrego Springs, CA",earthquake,0.31,1.05,0.241,19,reviewed,ci,ci
2002-01-10T12:30:10.900Z,33.4631667,-116.4998333,6.963,2.69,ml,53,26.5,0.08629,0.22,ci,ci9746809,2016-04-02T08:29:39.934Z,"19km ESE of Anza, CA",earthquake,0.31,1.5,0.215,21,reviewed,ci,ci
2002-01-06T22:48:33.170Z,33.3015,-116.2376667,10.378,2.81,ml,58,30.1,0.154,0.21,ci,ci9745573,2016-04-02T08:28:07.294Z,"14km ENE of Borrego Springs, CA",earthquake,0.31,1.16,0.241,22,reviewed,ci,ci
2002-01-02T12:11:28.680Z,33.3793333,-116.4345,11.224,4.21,ml,62,29.4,0.1098,0.26,ci,ci9742277,2022-06-18T04:48:11.794Z,"15km NNW of Borrego Springs, CA",earthquake,0.34,0.89,0.327,97,reviewed,ci,ci
2001-12-28T13:28:45.870Z,33.4661667,-116.5151667,10.823,2.61,ml,57,44.5,0.07811,0.18,ci,ci9740733,2016-04-02T11:39:45.297Z,"18km SE of Anza, CA",earthquake,0.29,0.48,0.234,16,reviewed,ci,ci
2001-12-23T04:53:57.940Z,33.6606667,-116.743,13.441,2.59,ml,60,29.9,0.05927,0.18,ci,ci9738925,2016-04-02T05:04:07.010Z,"9km SSW of Idyllwild, CA",earthquake,0.27,0.32,0.225,19,reviewed,ci,ci
2001-11-14T10:21:00.440Z,33.7128333,-116.856,16.541,2.8,ml,48,18.6,0.06229,0.18,ci,ci9723029,2016-04-02T18:01:53.251Z,"5km SE of Valle Vista, CA",earthquake,0.34,0.79,0.393,55,reviewed,ci,ci
2001-11-01T06:08:42.150Z,33.5071667,-116.5061667,14.598,2.57,ml,50,35.4,0.06915,0.19,ci,ci9719329,2016-04-02T11:41:35.125Z,"16km ESE of Anza, CA",earthquake,0.33,0.51,0.168,17,reviewed,ci,ci
2001-11-01T06:06:08.710Z,33.5056667,-116.5076667,14.178,2.75,ml,58,21.2,0.07073,0.21,ci,ci9719325,2016-04-01T22:45:49.612Z,"16km ESE of Anza, CA",earthquake,0.33,0.34,0.209,24,reviewed,ci,ci
2001-10-31T10:27:25.780Z,33.4985,-116.5106667,12.938,2.9,ml,48,58.3,0.07521,0.21,ci,ci9718461,2016-04-02T08:26:28.269Z,"16km ESE of Anza, CA",earthquake,0.28,0.43,0.249,32,reviewed,ci,ci
2001-10-31T09:41:05.480Z,33.5008333,-116.5073333,13.418,2.8,ml,40,58.7,0.07182,0.19,ci,ci9718373,2016-04-01T22:44:51.277Z,"16km ESE of Anza, CA",earthquake,0.38,0.55,0.184,26,reviewed,ci,ci
2001-10-31T09:41:00.940Z,33.5108333,-116.4918333,15.698,2.81,ml,23,46.5,0.05665,0.09,ci,ci9718377,2016-04-02T14:50:46.974Z,"18km ESE of Anza, CA",earthquake,0.45,0.76,0.215,27,reviewed,ci,ci
2001-10-31T08:00:45.310Z,33.5056667,-116.499,14.218,2.5,ml,33,44.7,0.06374,0.19,ci,ci9718017,2016-04-02T11:43:12.999Z,"17km ESE of Anza, CA",earthquake,0.41,0.44,0.214,15,reviewed,ci,ci
2001-10-31T07:56:16.630Z,33.5083333,-116.5143333,13.678,5.02,mw,78,18.2,0.07467,0.26,ci,ci9718013,2022-06-18T04:25:16.624Z,"16km ESE of Anza, CA",earthquake,0.26,0.34,,6,reviewed,ci,ci
2001-10-17T20:02:51.380Z,33.5053333,-116.464,4.576,2.84,ml,62,24.5,0.03672,0.24,ci,ci9714561,2016-04-02T02:01:58.042Z,"20km ESE of Anza, CA",earthquake,0.32,1.72,0.247,27,reviewed,ci,ci
2001-10-12T16:08:40.460Z,33.5013333,-116.5205,11.058,3.06,ml,56,43.3,0.06859,0.19,ci,ci9713401,2016-04-02T11:43:38.419Z,"15km ESE of Anza, CA",earthquake,0.3,0.63,0.254,46,reviewed,ci,ci
2001-10-05T20:03:24.540Z,33.7051667,-116.8045,14.736,2.75,ml,8,190,0.08321,0.12,ci,ci9711073,2016-04-02T02:02:40.765Z,"9km WSW of Idyllwild, CA",earthquake,1.01,1.01,0.521,24,reviewed,ci,ci
2001-09-23T22:44:32.960Z,33.5086667,-116.5131667,13.558,3.01,ml,47,37.4,0.07454,0.21,ci,ci9708393,2016-04-01T19:27:59.809Z,"16km ESE of Anza, CA",earthquake,0.37,0.54,0.276,41,reviewed,ci,ci
2001-09-10T17:40:08.590Z,33.4518333,-116.63,7.683,3.04,ml,44,28,0.05022,0.19,ci,ci9704437,2016-04-01T22:41:03.827Z,"12km SSE of Anza, CA",earthquake,0.27,1.08,0.23,128,reviewed,ci,ci
2001-09-06T04:34:22.740Z,33.4593333,-116.443,4.636,2.76,ml,46,45,0.06551,0.21,ci,ci9701861,2016-04-02T05:09:29.815Z,"24km NNW of Borrego Springs, CA",earthquake,0.35,1.03,0.22,73,reviewed,ci,ci
2001-09-03T09:55:33.520Z,33.3766667,-116.4195,9.882,3.11,ml,55,33,0.1082,0.21,ci,ci9700593,2016-04-02T11:39:11.471Z,"14km NNW of Borrego Springs, CA",earthquake,0.27,0.86,0.316,191,reviewed,ci,ci
2001-09-03T00:14:33.280Z,33.3715,-116.4176667,8.482,2.86,ml,53,32,0.103,0.23,ci,ci9700397,2016-04-02T14:46:23.962Z,"14km NNW of Borrego Springs, CA",earthquake,0.28,1.35,0.227,91,reviewed,ci,ci
2001-09-01T23:05:58.770Z,33.3716667,-116.4166667,8.242,3.49,ml,71,23,0.1032,0.25,ci,ci9700049,2022-06-18T04:09:29.654Z,"13km NNW of Borrego Springs, CA",earthquake,0.23,1.29,0.312,247,reviewed,ci,ci
2001-08-30T21:03:02.620Z,33.4843333,-116.4735,13.091,2.65,ml,47,28,0.0558,0.2,ci,ci9699357,2016-04-01T22:41:56.526Z,"20km ESE of Anza, CA",earthquake,0.28,0.44,0.204,62,reviewed,ci,ci
2001-08-29T04:42:07.110Z,33.378,-116.4133333,7.862,2.9,ml,66,22,0.1096,0.21,ci,ci9698917,2016-04-02T08:23:24.844Z,"14km NNW of Borrego Springs, CA",earthquake,0.28,1.58,0.174,84,reviewed,ci,ci
2001-08-29T02:54:27.370Z,33.6488333,-116.7413333,11.894,2.65,ml,64,23,0.06957,0.19,ci,ci9698909,2016-04-02T05:11:27.763Z,"10km SSW of Idyllwild, CA",earthquake,0.25,0.46,0.262,68,reviewed,ci,ci
2001-08-28T21:30:12.220Z,33.647,-116.7418333,12.774,3.39,ml,63,24,0.07143,0.18,ci,ci9698857,2022-06-18T04:08:13.823Z,"11km SSW of Idyllwild, CA",earthquake,0.27,0.38,0.323,177,reviewed,ci,ci
2001-07-20T19:20:09.230Z,33.6305,-116.7235,11.744,2.63,mc,55,36,0.06594,0.18,ci,ci11028055,2016-04-01T22:33:22.686Z,"10km NNW of Anza, CA",earthquake,0.27,0.5,0.326,35,reviewed,ci,ci
2001-07-16T03:21:39.570Z,33.4618333,-116.4168333,13.405,3.02,ml,62,29,0.1536,0.22,ci,ci9673237,2016-04-02T14:30:05.847Z,"23km N of Borrego Springs, CA",earthquake,0.28,0.46,0.238,127,reviewed,ci,ci
2001-07-10T14:40:24.710Z,33.5633333,-116.667,11.336,2.52,mc,56,21,0.01209,0.17,ci,ci9669789,2016-04-02T04:38:27.970Z,"1km NNE of Anza, CA",earthquake,0.22,0.4,0.2,25,reviewed,ci,ci
2001-06-19T01:42:23.810Z,33.3056667,-116.2703333,2.091,2.56,mc,38,52,0.1285,0.27,ci,ci9663069,2016-04-02T01:41:26.158Z,"11km ENE of Borrego Springs, CA",earthquake,0.39,0.84,0.058,6,reviewed,ci,ci
2001-06-17T18:21:34.010Z,33.3848333,-116.3626667,5.232,2.54,mc,55,26,0.1249,0.25,ci,ci9662433,2016-04-02T11:26:06.110Z,"14km N of Borrego Springs, CA",earthquake,0.27,6.24,0.123,26,reviewed,ci,ci
